Games_Updated_ID,Console,Game_Name,Review,Score
Games_Updated_ID_351,PC,"New Super Mario Bros. U Deluxe  - It's-A-Me, Again!",Good,7
Games_Updated_ID_352,PC,Below  - Deep Down,Fair,6
Games_Updated_ID_353,PC,"Bury Me, My Love  - Trials And Tribulations",Great,8
Games_Updated_ID_354,PC,Battle Princess Madelyn  - Halfway There,Fair,6
Games_Updated_ID_355,PC,Super Smash Bros. Ultimate  - Me And You And Everyone We Know,Superb,9
Games_Updated_ID_356,PC,Gris  - Seeing In Color,Superb,9
Games_Updated_ID_357,PC,Monster Boy And The Cursed Kingdom  - Fit For A King,Great,8
Games_Updated_ID_358,PC,Thronebreaker: The Witcher Tales  - Queen Of Hearts,Superb,9
Games_Updated_ID_359,PC,Desert Child  - Burning Fuel,Mediocre,5
Games_Updated_ID_360,PC,Earth Defense Force 5  - Another Bug Hunt,Great,8
Games_Updated_ID_361,PC,Ashen  - Relationship Souls,Superb,9
Games_Updated_ID_362,PC,Artifact  - Play Your Cards Right,Great,8
Games_Updated_ID_363,PC,Just Cause 4  - Mildly Wild Ride,Fair,6
Games_Updated_ID_364,PC,Big Bash Boom : Stiff Wickets,Mediocre,5
Games_Updated_ID_365,PC,Cosmic Top Secret  - Declassified,Good,7
Games_Updated_ID_366,PC,Darksiders 3  - Soils-Like,Poor,4
Games_Updated_ID_367,PC,Persona 5: Dancing In Starlight  - The Shujin Shuffle,Great,8
Games_Updated_ID_368,PC,Persona 3: Dancing In Moonlight  - A Spotlight In The Dark Hour,Superb,9
Games_Updated_ID_369,PC,Beat Saber  - Bass-Boosted,Great,8
Games_Updated_ID_370,PC,Nidhogg 2  - En Garde,Good,7
Games_Updated_ID_371,PC,Hitman 2  - A Boy And His Briefcase,Great,8
Games_Updated_ID_372,PC,Fallout 76  - No Humans Allowed,Poor,4
Games_Updated_ID_373,PC,Underworld Ascendant : Going Under,Terrible,2
Games_Updated_ID_374,PC,Taiko no Tatsujin: Drum 'n' Fun / Drum Session  - Rhythm Party,Good,7
Games_Updated_ID_375,PC,Battlefield 5  - Breaking Through The Front Lines,Great,8
Games_Updated_ID_376,PC,Pokemon Let's Go Pikachu And Let's Go Eevee,Great,8
Games_Updated_ID_377,PC,Overkill's The Walking Dead  - DOA,Bad,3
Games_Updated_ID_378,PC,Spyro Reignited Trilogy  - Fan The Flames,Great,8
Games_Updated_ID_379,PC,11-11: Memories Retold  - Modernist Warfare,Good,7
Games_Updated_ID_380,PC,Full Metal Furies  - Puzzle-Brawler,Great,8
Games_Updated_ID_381,PC,Sinner: Sacrifice for Redemption  - Trials and Tribulations,Fair,6
Games_Updated_ID_382,PC,The Quiet Man  - Silence Is Not Golden,Terrible,2
Games_Updated_ID_383,PC,Cities: Skylines - Industries  - The Up And Up,Good,7
Games_Updated_ID_384,PC,SNK 40th Anniversary Collection  - It Belongs In A Museum,Great,8
Games_Updated_ID_385,PC,Deracine  - Elementary,Mediocre,5
Games_Updated_ID_386,PC,Football Manager 2019  - A Winning Strategy,Great,8
Games_Updated_ID_387,PC,Call Of Cthulhu  - Squid Logic,Mediocre,5
Games_Updated_ID_388,PC,Diablo 3: Eternal Collection Switch  - Better With Age,Superb,9
Games_Updated_ID_389,PC,Gwent  - Heart Of The Cards,Great,8
Games_Updated_ID_390,PC,Black Bird  - Featherweight,Mediocre,5
Games_Updated_ID_391,PC,Transistor,Great,8
Games_Updated_ID_392,PC,My Hero One's Justice  - In Their Own Quirky Ways,Fair,6
Games_Updated_ID_393,PC,WWE 2K19 : A Step In The Right Direction,Good,7
Games_Updated_ID_394,PC,Return Of The Obra Dinn : The Good Ship,Superb,9
Games_Updated_ID_395,PC,NBA 2K Playgrounds 2  - Ball Another Day,Mediocre,5
Games_Updated_ID_396,PC,"Call Of Duty: Black Ops 4  - Zombies, Blackout, Multiplayer",Great,8
Games_Updated_ID_397,PC,Reigns: Game Of Thrones : A Westerosi Romp,Great,8
Games_Updated_ID_398,PC,SoulCalibur 6  - The New Legend,Great,8
Games_Updated_ID_399,PC,Lego DC Super-Villains : Mediocre Mischief-Makers,Mediocre,5
Games_Updated_ID_400,PC,Dark Souls Remastered Switch : A Very Special Revisit,Great,8
Games_Updated_ID_401,PC,Starlink: Battle for Atlas  - Endless Space,Good,7
Games_Updated_ID_402,PC,Armello  - Nintendo Switch Update,Great,8
Games_Updated_ID_403,PC,Luigi's Mansion  - Old Haunts,Good,7
Games_Updated_ID_404,PC,The Missing  - Lost And Found,Great,8
Games_Updated_ID_405,PC,Child of Light,Great,8
Games_Updated_ID_406,PC,Chasm : The Battle Below,Great,8
Games_Updated_ID_407,PC,Super Mario Party  - Test Those Friendships,Good,7
Games_Updated_ID_408,PC,"World of Warcraft: Battle For Azeroth - Come One, Come All",Good,7
Games_Updated_ID_409,PC,My Memory of Us  - War Has Changed,Mediocre,5
Games_Updated_ID_410,PC,FIFA 19 Nintendo Switch  - Offside,Mediocre,5
Games_Updated_ID_411,PC,Pathfinder: Kingmaker  - The Classics,Fair,6
Games_Updated_ID_412,PC,Assassin's Creed Odyssey  - Glory Of Sparta,Great,8
Games_Updated_ID_413,PC,FIFA 19  - Golazo,Good,7
Games_Updated_ID_414,PC,"Forza Horizon 4  - Shifting Gears, Shifting Seasons",Superb,9
Games_Updated_ID_415,PC,Destiny 2: Forsaken  - A Grindhouse,Great,8
Games_Updated_ID_416,PC,Cities: Skylines  - In The Zone,Great,8
Games_Updated_ID_417,PC,Mega Man 11  - An Uneven Retro Romp,Good,7
Games_Updated_ID_418,PC,Freedom Planet  -- Speedy Ambitions,Good,7
Games_Updated_ID_419,PC,Fist Of The North Star: Lost Paradise  - Be The Tough Boy,Great,8
Games_Updated_ID_420,PC,The Bard's Tale IV: Barrows Deep  - Lament,Poor,4
Games_Updated_ID_421,PC,Final Fantasy XV: Pocket Edition HD  - Nintendo Switch,Good,7
Games_Updated_ID_422,PC,Dragon Ball FighterZ : The Fast And The Furious,Superb,9
Games_Updated_ID_423,PC,PES 2019,Superb,9
Games_Updated_ID_424,PC,Telltale's The Walking Dead: The Final Season Episode 2,Great,8
Games_Updated_ID_425,PC,Life Is Strange 2: Episode 1  - What Doesn't Kill Us,Superb,9
Games_Updated_ID_426,PC,Transference  - In Another World,Good,7
Games_Updated_ID_427,PC,Star Control: Origins  - Space Oddity,Fair,6
Games_Updated_ID_428,PC,Broken Sword 5: The Serpent's Curse,Great,8
Games_Updated_ID_429,PC,The Gardens Between  - Dance Among The Stars,Great,8
Games_Updated_ID_430,PC,NHL 19  - A Barnburner,Great,8
Games_Updated_ID_431,PC,Wasteland 2: Director's Cut Nintendo Switch,Great,8
Games_Updated_ID_432,PC,Zone Of The Enders: The 2nd Runner - MARS,Mediocre,5
Games_Updated_ID_433,PC,Undertale  - Nintendo Switch Update,Superb,9
Games_Updated_ID_434,PC,Nintendo Labo Vehicle Kit : The Most Fun Labo Yet,Good,7
Games_Updated_ID_435,PC,Lamplight City  - Cold Case,Fair,6
Games_Updated_ID_436,PC,Frozen Synapse 2  - Cool-Headed,Great,8
Games_Updated_ID_437,PC,428: Shibuya Scramble  - When Fates Collide,Great,8
Games_Updated_ID_438,PC,"NBA 2K19  - Another Year, Another Baller",Good,7
Games_Updated_ID_439,PC,Valkyria Chronicles 4  - Soar High,Great,8
Games_Updated_ID_440,PC,Shadow Of The Tomb Raider  - Guerilla Girl,Fair,6
Games_Updated_ID_441,PC,NBA Live 19  - Dribbling Forward,Good,7
Games_Updated_ID_442,PC,Two Point Hospital  - Laughter Is The Best Medicine,Great,8
Games_Updated_ID_443,PC,Marvel's Spider-Man PS4 : Amazing Fantasy,Superb,9
Games_Updated_ID_444,PC,Strange Brigade  - Co-op With Style,Good,7
Games_Updated_ID_445,PC,Planet Alpha : A Beautiful Planet,Good,7
Games_Updated_ID_446,PC,Donut County : Pit Falls,Fair,6
Games_Updated_ID_447,PC,Little Dragons Cafe  - Dragging On,Fair,6
Games_Updated_ID_448,PC,Into The Breach : A Mechanized Masterpiece,Superb,9
Games_Updated_ID_449,PC,Vigilante,Terrible,2
Games_Updated_ID_450,PC,The Messenger : Shuriken Sharp,Great,8
Games_Updated_ID_451,PC,The Golf Club 2019,Great,8
Games_Updated_ID_452,PC,Hollow Knight  - An Exceptional Adventure,Superb,9
Games_Updated_ID_453,PC,Monster Hunter Generations Ultimate  - A Formidable Beast,Good,7
Games_Updated_ID_454,PC,F1 2018  - Victory Lap,Superb,9
Games_Updated_ID_455,PC,Death's Gambit  - A Maddening Mission,Fair,6
Games_Updated_ID_456,PC,The King's Bird : A Rocky Flight,Mediocre,5
Games_Updated_ID_457,PC,Guacamelee 2  - Ready For A Challenge,Superb,9
Games_Updated_ID_458,PC,H1Z1 Battle Royale PS4 : All Kills No Frills,Good,7
Games_Updated_ID_459,PC,The Walking Dead - The Final Season Episode 1: Done Running,Great,8
Games_Updated_ID_460,PC,Phantom Doctrine : Tactical Espionage Action,Superb,9
Games_Updated_ID_461,PC,Flipping Death : Scythe Life,Good,7
Games_Updated_ID_462,PC,Madden NFL 19,Great,8
Games_Updated_ID_463,PC,We Happy Few,Poor,4
Games_Updated_ID_464,PC,Unavowed : Dressed To Possess,Superb,9
Games_Updated_ID_465,PC,Monster Hunter World  - Deadliest Catch,Great,8
Games_Updated_ID_466,PC,Overcooked 2  - A Great Second Course,Great,8
Games_Updated_ID_467,PC,Dead Cells : Rise From Your Grave,Superb,9
Games_Updated_ID_468,PC,No Man's Sky,Good,7
Games_Updated_ID_469,PC,No Man's Sky Next : You Are Not Alone,Great,8
Games_Updated_ID_470,PC,WarioWare Gold  - Worth Its Weight,Great,8
Games_Updated_ID_471,PC,The Banner Saga 3,Great,8
Games_Updated_ID_472,PC,Mega Man X Legacy Collection 1 + 2 : Mega Museum,Great,8
Games_Updated_ID_473,PC,Earthfall : An Inferior Invasion,Poor,4
Games_Updated_ID_474,PC,Semblance,Good,7
Games_Updated_ID_475,PC,Mothergunship : Bullet-Hell Extravaganza,Great,8
Games_Updated_ID_476,PC,20XX  - Robot Generation,Good,7
Games_Updated_ID_477,PC,Fighting EX Layer : One-On-One Fun,Great,8
Games_Updated_ID_478,PC,Captain Toad: Treasure Tracker Nintendo Switch : Time For Adventure,Great,8
Games_Updated_ID_479,PC,Sonic Mania Plus  - Encore! Encore!,Superb,9
Games_Updated_ID_480,PC,Rainbow Skies : Rainbow in the Dark,Mediocre,5
Games_Updated_ID_481,PC,The Crew 2  - On The Road Again,Great,8
Games_Updated_ID_482,PC,Wolfenstein 2: The New Colossus Nintendo Switch,Great,8
Games_Updated_ID_483,PC,Wreckfest : Crashing The Party,Superb,9
Games_Updated_ID_484,PC,Lumines Remastered: Groove Is In The Heart,Great,8
Games_Updated_ID_485,PC,Crash Bandicoot N Sane Trilogy : Marsupial Makeover,Fair,6
Games_Updated_ID_486,PC,Mario Tennis Aces : Aim High,Good,7
Games_Updated_ID_487,PC,Nier: Automata,Superb,9
Games_Updated_ID_488,PC,The Awesome Adventures Of Captain Spirit - Mind Over Matter,Great,8
Games_Updated_ID_489,PC,Jurassic World Evolution : Life Finds A Way,Good,7
Games_Updated_ID_490,PC,Unravel 2 : Partners In Twine,Great,8
Games_Updated_ID_491,PC,Moonlighter : Open For Business,Good,7
Games_Updated_ID_492,PC,Sushi Striker: The Way Of Sushido  - Cartoon Cuisine Combat,Good,7
Games_Updated_ID_493,PC,"West Of Loathing : Wild, Wild West",Great,8
Games_Updated_ID_494,PC,BlazBlue: Cross Tag Battle  - The Tag Team Dream,Superb,9
Games_Updated_ID_495,PC,Onrush : Push It To The Limit,Superb,9
Games_Updated_ID_496,PC,Golem : Hidden In Plain Sight,Mediocre,5
Games_Updated_ID_497,PC,Vampyr : The City That Never Sleeps,Good,7
Games_Updated_ID_498,PC,Yoku’s Island Express : A Breath of Fresh Air,Superb,9
Games_Updated_ID_499,PC,Dillon's Dead-Heat Breakers : Running On Fumes,Fair,6
Games_Updated_ID_500,PC,The Forest : Are You Afraid Of The Dark?,Great,8
Games_Updated_ID_501,PC,Agony : A Captivating Disappointment,Bad,3
Games_Updated_ID_502,PC,Street Fighter 30th Anniversary Collection  - Keep The Past Alive,Great,8
Games_Updated_ID_503,PC,"Quarantine Circular : Who Are We, Really?",Good,7
Games_Updated_ID_504,PC,Conan Exiles : Dull And Dense,Bad,3
Games_Updated_ID_505,PC,Wizard Of Legend : Fast-Paced Action,Good,7
Games_Updated_ID_506,PC,Detroit: Become Human  - To Err Is Human,Good,7
Games_Updated_ID_507,PC,Runner 3 : A Bit Of A Trip,Good,7
Games_Updated_ID_508,PC,State Of Decay 2 : The Limping Dead,Mediocre,5
Games_Updated_ID_509,PC,Hyrule Warriors: Definitive Edition  - The Great Zelda Spin-Off Is Back,Great,8
Games_Updated_ID_510,PC,Framed Collection  - Worth A Thousand Words,Good,7
Games_Updated_ID_511,PC,Battle Chasers Nightwar : Switch It Up,Great,8
Games_Updated_ID_512,PC,Battle Chasers: Nightwar,Fair,6
Games_Updated_ID_513,PC,FAR: Lone Sails : Come Sail Away,Great,8
Games_Updated_ID_514,PC,Destiny 2: Warmind  - Back To Work,Fair,6
Games_Updated_ID_515,PC,Pillars Of Eternity 2: Deadfire  - A Pirate's Life For Me,Great,8
Games_Updated_ID_516,PC,Battletech : A Tactical PC Game That Will Mech Your Day,Great,8
Games_Updated_ID_517,PC,"Total War Saga: Thrones Of Britannia  - Rule, Britannia",Great,8
Games_Updated_ID_518,PC,City of Brass  - Hidden Treasure,Good,7
Games_Updated_ID_519,PC,Nintendo Labo : Variety Kit And Robot Kit,Good,7
Games_Updated_ID_520,PC,Donkey Kong Country: Tropical Freeze  - A Blast From The Past,Superb,9
Games_Updated_ID_521,PC,Donkey Kong Country: Tropical Freeze,Fair,6
Games_Updated_ID_522,PC,Jotun: Valhalla Edition Switch  - A Slight Downgrade,Good,7
Games_Updated_ID_523,PC,"Frostpunk : Damned If You Do, Damned If You Don't",Superb,9
Games_Updated_ID_524,PC,The Invisible Hours : From Every Angle,Good,7
Games_Updated_ID_525,PC,The Swords Of Ditto : One Good Turn Deserves Another,Good,7
Games_Updated_ID_526,PC,The Alliance Alive : A Change Of Pace,Great,8
Games_Updated_ID_527,PC,Life Is Strange: Before The Storm  - Keep the Good Times Rolling,Great,8
Games_Updated_ID_528,PC,Yakuza 6: The Song Of Life : Tokyo Drifter,Great,8
Games_Updated_ID_529,PC,"God Of War : Out With The Old, In With The New",Superb,9
Games_Updated_ID_530,PC,Penny-Punching Princess : In For A Pound,Fair,6
Games_Updated_ID_531,PC,Extinction  - A Giant Mess,Poor,4
Games_Updated_ID_532,PC,Fortnite: Battle Royale  - Laying The Foundation,Great,8
Games_Updated_ID_533,PC,Far Cry 5 : Rocky Mountain High,Superb,9
Games_Updated_ID_534,PC,Minit  - Gone In 60 Seconds,Great,8
Games_Updated_ID_535,PC,Kerbal Space Program: Making History  - Shoot For The Mun,Good,7
Games_Updated_ID_536,PC,Orwell: Ignorance Is Strength  - Staunch Surveillance,Fair,6
Games_Updated_ID_537,PC,MLB The Show 18 : A Home Run,Superb,9
Games_Updated_ID_538,PC,Sea Of Thieves : Set Sail With Trepidation,Fair,6
Games_Updated_ID_539,PC,Bridge Constructor Portal,Poor,4
Games_Updated_ID_540,PC,Batman: The Enemy Within Episode 5  - No More Joking Around,Superb,9
Games_Updated_ID_541,PC,H1Z1 : Still On The Ground Floor,Fair,6
Games_Updated_ID_542,PC,Ni No Kuni 2: Revenant Kingdom  - A Regal Joyride,Great,8
Games_Updated_ID_543,PC,A Way Out : You Can't Have One Without The Other,Fair,6
Games_Updated_ID_544,PC,"Detective Pikachu : Elementary, My Dear Watt-son",Good,7
Games_Updated_ID_545,PC,Attack on Titan 2 : Colossal Action,Great,8
Games_Updated_ID_546,PC,Surviving Mars : Building The Final Frontier,Great,8
Games_Updated_ID_547,PC,Bravo Team : Back To Basics,Poor,4
Games_Updated_ID_548,PC,Kirby Star Allies : Take It Easy,Great,8
Games_Updated_ID_549,PC,The 25th Ward: The Silver Case : Obstruction Of Justice,Fair,6
Games_Updated_ID_550,PC,Pit People,Good,7
Games_Updated_ID_551,PC,Q.U.B.E. 2 : Think Inside The Box,Good,7
Games_Updated_ID_552,PC,Gravel : Slow And Steady Doesn't Win The Race,Mediocre,5
Games_Updated_ID_553,PC,Mulaka : Of Myth And Monsters,Good,7
Games_Updated_ID_554,PC,Mario & Luigi: Superstar Saga + Bowser's Minions,Great,8
Games_Updated_ID_555,PC,Pac-Man: Championship Edition 2,Great,8
Games_Updated_ID_556,PC,Metal Gear Survive : Too Harsh To Enjoy,Mediocre,5
Games_Updated_ID_557,PC,Where The Water Tastes Like Wine : Hard Travelin',Fair,6
Games_Updated_ID_558,PC,Moss : Tiny Triumph,Great,8
Games_Updated_ID_559,PC,Payday 2 Switch : Mo' Money Mo' Problems,Mediocre,5
Games_Updated_ID_560,PC,Payday 2,Good,7
Games_Updated_ID_561,PC,Age Of Empires: Definitive Edition : Antique Revival,Fair,6
Games_Updated_ID_562,PC,Kingdom Come: Deliverance : The Past Comes At You Fast,Great,8
Games_Updated_ID_563,PC,Fe : Strike A Chord,Good,7
Games_Updated_ID_564,PC,"Secret Of Mana : Where Secrets Go, Trouble Follows",Fair,6
Games_Updated_ID_565,PC,Rust : Life Is Fleeting,Bad,3
Games_Updated_ID_566,PC,Attack Of The Earthlings : The Tables Have Turned,Good,7
Games_Updated_ID_567,PC,Aegis Defenders,Poor,4
Games_Updated_ID_568,PC,Bayonetta 2,Essential,1
Games_Updated_ID_569,PC,Dynasty Warriors 9 : A New World,Good,7
Games_Updated_ID_570,PC,Owlboy : A Heartfelt Tale,Superb,9
Games_Updated_ID_571,PC,The Longest Five Minutes : The Power Of Memories,Fair,6
Games_Updated_ID_572,PC,Crossing Souls : Stuck In The Past,Fair,6
Games_Updated_ID_573,PC,Radiant Historia Perfect Chronology : Time After Time After Time,Great,8
Games_Updated_ID_574,PC,Civilization 6: Rise And Fall : A New Era,Great,8
Games_Updated_ID_575,PC,Dragon Quest Builders : Working The Land,Great,8
Games_Updated_ID_576,PC,Dandara : Off The Wall,Good,7
Games_Updated_ID_577,PC,Dissidia Final Fantasy NT : A Messy Mashup,Mediocre,5
Games_Updated_ID_578,PC,"UFC 3 : A Tense, Exciting, And Dynamic Recreation Of MMA",Great,8
Games_Updated_ID_579,PC,Night In The Woods,Superb,9
Games_Updated_ID_580,PC,OK K.O.! Let's Play Heroes : Pulling Punches,Fair,6
Games_Updated_ID_581,PC,Shadow Of The Colossus : A Timeless Classic,Superb,9
Games_Updated_ID_582,PC,Subnautica : A Water Wonderland,Superb,9
Games_Updated_ID_583,PC,Lost Sphear : Short Of The Mark,Fair,6
Games_Updated_ID_584,PC,Celeste : More Than Just A Great Platformer,Superb,9
Games_Updated_ID_585,PC,MLB The Show 17,Great,8
Games_Updated_ID_586,PC,Iconoclasts,Superb,9
Games_Updated_ID_587,PC,The Inpatient,Great,8
Games_Updated_ID_588,PC,AO Tennis,Bad,3
Games_Updated_ID_589,PC,The Red Strings Club,Superb,9
Games_Updated_ID_590,PC,Batman: The Enemy Within - Episode 4: What Ails You,Superb,9
Games_Updated_ID_591,PC,Street Fighter 5: Arcade Edition,Superb,9
Games_Updated_ID_592,PC,Spellforce 3,Good,7
Games_Updated_ID_593,PC,Tiny Metal,Good,7
Games_Updated_ID_594,PC,Brawlout,Mediocre,5
Games_Updated_ID_595,PC,L.A. Noire: The VR Case Files,Great,8
Games_Updated_ID_596,PC,PlayerUnknown's Battlegrounds,Great,8
Games_Updated_ID_597,PC,Hello Neighbor,Bad,3
Games_Updated_ID_598,PC,Gorogoa,Great,8
Games_Updated_ID_599,PC,The Legend of Zelda: Breath Of The Wild - The Champions' Ballad,Great,8
Games_Updated_ID_600,PC,Rumu,Good,7
Games_Updated_ID_601,PC,Destiny 2: Curse Of Osiris,Mediocre,5
Games_Updated_ID_602,PC,Steep: Road To The Olympics,Good,7
Games_Updated_ID_603,PC,Doom VFR,Good,7
Games_Updated_ID_604,PC,Xenoblade Chronicles 2,Good,7
Games_Updated_ID_605,PC,Rive,Great,8
Games_Updated_ID_606,PC,Batman: The Enemy Within - Episode 3: Fractured Mask,Great,8
Games_Updated_ID_607,PC,LA Noire Switch,Good,7
Games_Updated_ID_608,PC,Star Wars Battlefront II,Fair,6
Games_Updated_ID_609,PC,Pokemon Ultra Sun And Ultra Moon,Great,8
Games_Updated_ID_610,PC,Football Manager 2018,Superb,9
Games_Updated_ID_611,PC,The Elder Scrolls V: Skyrim Switch,Great,8
Games_Updated_ID_612,PC,Ashes Cricket,Good,7
Games_Updated_ID_613,PC,Lego Marvel Super Heroes 2,Good,7
Games_Updated_ID_614,PC,Doom Switch,Good,7
Games_Updated_ID_615,PC,GT Sport,Great,8
Games_Updated_ID_616,PC,Hand Of Fate 2,Great,8
Games_Updated_ID_617,PC,Rocket League Switch,Superb,9
Games_Updated_ID_618,PC,Sonic Forces,Mediocre,5
Games_Updated_ID_619,PC,Etrian Odyssey 5: Beyond The Myth,Great,8
Games_Updated_ID_620,PC,Spelunker Party,Fair,6
Games_Updated_ID_621,PC,Steven Universe: Save the Light,Fair,6
Games_Updated_ID_622,PC,Need For Speed Payback,Mediocre,5
Games_Updated_ID_623,PC,Oure,Mediocre,5
Games_Updated_ID_624,PC,Horizon: Zero Dawn - The Frozen Wilds,Great,8
Games_Updated_ID_625,PC,Call Of Duty: WWII,Superb,9
Games_Updated_ID_626,PC,Super Lucky's Tale,Fair,6
Games_Updated_ID_627,PC,Wolfenstein 2: The New Colossus,Superb,9
Games_Updated_ID_628,PC,Life Is Strange: Before The Storm - Episode 2 - Brave New World,Good,7
Games_Updated_ID_629,PC,Megaton Rainfall,Good,7
Games_Updated_ID_630,PC,The Mummy Demastered,Good,7
Games_Updated_ID_631,PC,Super Mario Odyssey,Essential,1
Games_Updated_ID_632,PC,Assassin's Creed Origins,Good,7
Games_Updated_ID_633,PC,Arktika.1,Good,7
Games_Updated_ID_634,PC,Destiny 2,Great,8
Games_Updated_ID_635,PC,Golf Story,Great,8
Games_Updated_ID_636,PC,Elex,Poor,4
Games_Updated_ID_637,PC,WWE 2K18,Mediocre,5
Games_Updated_ID_638,PC,Fire Emblem Warriors,Fair,6
Games_Updated_ID_639,PC,South Park: The Fractured But Whole,Great,8
Games_Updated_ID_640,PC,The Evil Within 2,Great,8
Games_Updated_ID_641,PC,The Flame in the Flood,Great,8
Games_Updated_ID_642,PC,Stardew Valley,Superb,9
Games_Updated_ID_643,PC,A Hat In Time,Good,7
Games_Updated_ID_644,PC,Gundam Versus,Good,7
Games_Updated_ID_645,PC,Axiom Verge,Great,8
Games_Updated_ID_646,PC,FIFA 18 Nintendo Switch,Mediocre,5
Games_Updated_ID_647,PC,Batman - The Enemy Within: The Enigma - Episode 1,Great,8
Games_Updated_ID_648,PC,Batman: The Enemy Within - Episode 2: The Pact,Great,8
Games_Updated_ID_649,PC,Forza Motorsport 7,Great,8
Games_Updated_ID_650,PC,NBA Live 18,Good,7
Games_Updated_ID_651,PC,Star Fox 2,Mediocre,5
Games_Updated_ID_652,PC,Danganronpa V3: Killing Harmony,Good,7
Games_Updated_ID_653,PC,WRC 7,Good,7
Games_Updated_ID_654,PC,Figment,Good,7
Games_Updated_ID_655,PC,NBA 2K18,Great,8
